Timestamp,Building_ID,Energy_Usage (kWh),Temperature (°C),Humidity (%),Building_Type,Occupancy_Level,Hour,DayOfWeek,IsWeekend,Month,IsWorkingHour,Energy_Simulated,Hour_sin,Hour_cos,Day_sin,Day_cos,Building_ID_enc,Occupancy_enc,BuildingType_enc
2025-01-12 00:00:00,B002,156.80373253278793,12.53,81.34,Residential,Low,0,6,1,1,0,156.80373253278793,0.0,1.0,-0.7818314824680299,0.6234898018587334,1,1,3
2025-01-12 01:00:00,B002,129.66844827547712,10.23,41.32,Residential,Low,1,6,1,1,0,129.66844827547712,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1,1,3
2025-01-12 02:00:00,B002,120.20790359482838,15.81,79.29,Residential,Medium,2,6,1,1,0,120.20790359482838,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,2,3
2025-01-12 03:00:00,B002,185.56853284546895,-4.9,73.24,Residential,High,3,6,1,1,0,185.56853284546895,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1,0,3
2025-01-12 04:00:00,B002,174.97551439715144,5.39,79.93,Residential,Low,4,6,1,1,0,174.97551439715144,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1,3
2025-01-12 05:00:00,B002,227.1208634209817,-8.3,52.03,Residential,Medium,5,6,1,1,0,227.1208634209817,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1,2,3
2025-01-12 06:00:00,B002,149.3307074057036,3.41,54.73,Residential,High,6,6,1,1,0,149.3307074057036,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,3
2025-01-12 07:00:00,B002,195.308039440775,11.96,67.83,Residential,Low,7,6,1,1,0,195.308039440775,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,1,3
2025-01-12 08:00:00,B002,165.98085817979776,7.75,30.08,Residential,Low,8,6,1,1,0,165.98085817979776,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1,1,3
2025-01-12 09:00:00,B002,145.7066498485135,12.02,52.98,Residential,Medium,9,6,1,1,0,145.7066498485135,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1,2,3
2025-01-12 10:00:00,B002,119.75791249479664,17.38,56.66,Residential,Low,10,6,1,1,0,119.75791249479664,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,1,3
2025-01-12 11:00:00,B002,111.22896170011879,22.62,83.69,Residential,Medium,11,6,1,1,0,111.22896170011879,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1,2,3
2025-01-12 12:00:00,B002,170.97007834590494,26.47,52.46,Residential,Medium,12,6,1,1,0,170.97007834590494,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,2,3
2025-01-12 13:00:00,B002,135.81359753966726,2.65,70.08,Residential,Medium,13,6,1,1,0,135.81359753966726,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1,2,3
2025-01-12 14:00:00,B002,96.08078200517893,4.06,84.87,Residential,Low,14,6,1,1,0,96.08078200517893,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,1,3
2025-01-12 15:00:00,B002,98.89415331126577,-1.54,67.49,Residential,Medium,15,6,1,1,0,98.89415331126577,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1,2,3
2025-01-12 16:00:00,B002,78.64328986281991,17.11,47.75,Residential,Low,16,6,1,1,0,78.64328986281991,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,3
2025-01-12 17:00:00,B002,122.18339745422513,11.28,32.34,Residential,Low,17,6,1,1,0,122.18339745422513,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,1,3
2025-01-12 18:00:00,B002,93.47483963939456,23.5,88.27,Residential,Low,18,6,1,1,0,93.47483963939456,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,1,3
2025-01-12 19:00:00,B002,53.6467745527418,20.44,35.54,Residential,High,19,6,1,1,0,53.6467745527418,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1,0,3
2025-01-12 20:00:00,B002,84.24412256690358,13.1,69.04,Residential,Low,20,6,1,1,0,84.24412256690358,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1,3
2025-01-12 21:00:00,B002,142.52792402425135,30.55,75.04,Residential,Low,21,6,1,1,0,142.52792402425135,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1,1,3
2025-01-12 22:00:00,B002,66.76226714116854,4.65,89.02,Residential,Medium,22,6,1,1,0,66.76226714116854,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,2,3
2025-01-12 23:00:00,B002,169.8413408655429,31.49,36.27,Residential,Low,23,6,1,1,0,169.8413408655429,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1,1,3
2025-01-13 00:00:00,B002,213.24130939582645,-8.93,57.0,Residential,Low,0,0,0,1,0,213.24130939582645,0.0,1.0,0.0,1.0,1,1,3
2025-01-13 01:00:00,B002,220.63688910036922,1.82,39.88,Residential,Low,1,0,0,1,0,220.63688910036922,0.25881904510252074,0.9659258262890683,0.0,1.0,1,1,3
2025-01-13 02:00:00,B002,258.9591218989069,-0.99,49.18,Residential,Medium,2,0,0,1,0,258.9591218989069,0.49999999999999994,0.8660254037844387,0.0,1.0,1,2,3
2025-01-13 03:00:00,B002,269.01557183841703,-9.1,83.43,Residential,High,3,0,0,1,0,269.01557183841703,0.7071067811865475,0.7071067811865476,0.0,1.0,1,0,3
2025-01-13 04:00:00,B002,219.84990900694763,23.86,75.2,Residential,Low,4,0,0,1,0,219.84990900694763,0.8660254037844386,0.5000000000000001,0.0,1.0,1,1,3
2025-01-13 05:00:00,B002,193.5865148767293,11.46,68.54,Residential,High,5,0,0,1,0,193.5865148767293,0.9659258262890683,0.25881904510252074,0.0,1.0,1,0,3
2025-01-13 06:00:00,B002,303.49386273166385,27.88,47.94,Residential,Medium,6,0,0,1,0,303.49386273166385,1.0,6.123233995736766e-17,0.0,1.0,1,2,3
2025-01-13 07:00:00,B002,234.86140173185248,2.48,68.57,Residential,Medium,7,0,0,1,0,234.86140173185248,0.9659258262890683,-0.25881904510252063,0.0,1.0,1,2,3
2025-01-13 08:00:00,B002,267.5596019896365,8.68,75.89,Residential,Low,8,0,0,1,1,267.5596019896365,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,1,3
2025-01-13 09:00:00,B002,321.6151028385952,33.84,89.18,Residential,Medium,9,0,0,1,1,321.6151028385952,0.7071067811865476,-0.7071067811865475,0.0,1.0,1,2,3
2025-01-13 10:00:00,B002,246.92169521535712,13.52,47.5,Residential,Low,10,0,0,1,1,246.92169521535712,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,1,3
2025-01-13 11:00:00,B002,292.4788868989553,32.19,61.79,Residential,High,11,0,0,1,1,292.4788868989553,0.258819045102521,-0.9659258262890682,0.0,1.0,1,0,3
2025-01-13 12:00:00,B002,226.0200931957286,23.28,59.95,Residential,Medium,12,0,0,1,1,226.0200931957286,1.2246467991473532e-16,-1.0,0.0,1.0,1,2,3
2025-01-13 13:00:00,B002,220.65005937109134,4.03,48.37,Residential,Low,13,0,0,1,1,220.65005937109134,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1,1,3
2025-01-13 14:00:00,B002,216.5716012623467,23.23,38.49,Residential,High,14,0,0,1,1,216.5716012623467,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1,0,3
2025-01-13 15:00:00,B002,245.4872333298628,32.12,70.69,Residential,High,15,0,0,1,1,245.4872333298628,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1,0,3
2025-01-13 16:00:00,B002,226.5154015284125,30.39,45.88,Residential,Low,16,0,0,1,1,226.5154015284125,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1,1,3
2025-01-13 17:00:00,B002,203.70490483560854,23.79,68.68,Residential,Medium,17,0,0,1,1,203.70490483560854,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1,2,3
2025-01-13 18:00:00,B002,205.88712231824954,25.81,50.41,Residential,Medium,18,0,0,1,1,205.88712231824954,-1.0,-1.8369701987210297e-16,0.0,1.0,1,2,3
2025-01-13 19:00:00,B002,163.08282672009102,14.18,80.45,Residential,Low,19,0,0,1,0,163.08282672009102,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,1,3
2025-01-13 20:00:00,B002,92.9995876807622,9.67,46.77,Residential,Medium,20,0,0,1,0,92.9995876807622,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,2,3
2025-01-13 21:00:00,B002,232.55919912432066,32.94,43.4,Residential,Medium,21,0,0,1,0,232.55919912432066,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,2,3
2025-01-13 22:00:00,B002,174.92170384995256,18.79,33.28,Residential,High,22,0,0,1,0,174.92170384995256,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,3
2025-01-13 23:00:00,B002,158.31943354773614,-5.07,64.02,Residential,Medium,23,0,0,1,0,158.31943354773614,-0.25881904510252157,0.9659258262890681,0.0,1.0,1,2,3
2025-01-14 00:00:00,B002,184.48624811839304,-5.67,55.47,Residential,High,0,1,0,1,0,184.48624811839304,0.0,1.0,0.7818314824680298,0.6234898018587336,1,0,3
2025-01-14 01:00:00,B002,186.47061115085165,26.29,40.78,Residential,High,1,1,0,1,0,186.47061115085165,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,1,0,3
2025-01-14 02:00:00,B002,176.30309943897691,26.46,35.25,Residential,Medium,2,1,0,1,0,176.30309943897691,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1,2,3
2025-01-14 03:00:00,B002,166.2479374956444,13.24,73.62,Residential,Medium,3,1,0,1,0,166.2479374956444,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,1,2,3
2025-01-14 04:00:00,B002,164.2428325753943,20.34,38.01,Residential,High,4,1,0,1,0,164.2428325753943,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,3
2025-01-14 05:00:00,B002,231.9824419200352,10.85,65.97,Residential,Low,5,1,0,1,0,231.9824419200352,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,1,1,3
2025-01-14 06:00:00,B002,257.4735678629492,-9.38,85.29,Residential,Low,6,1,0,1,0,257.4735678629492,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1,1,3
2025-01-14 07:00:00,B002,249.7481349514459,26.69,83.36,Residential,Medium,7,1,0,1,0,249.7481349514459,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,2,3
2025-01-14 08:00:00,B002,268.7011240989089,23.68,45.72,Residential,Low,8,1,0,1,1,268.7011240989089,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,1,3
2025-01-14 09:00:00,B002,205.70323582311732,15.18,30.87,Residential,Low,9,1,0,1,1,205.70323582311732,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1,1,3
2025-01-14 10:00:00,B002,220.70959467440454,22.1,69.57,Residential,Low,10,1,0,1,1,220.70959467440454,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1,1,3
2025-01-14 11:00:00,B002,249.2602530286592,25.46,80.42,Residential,Low,11,1,0,1,1,249.2602530286592,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1,1,3
2025-01-14 12:00:00,B002,180.2174438221611,12.67,72.53,Residential,Low,12,1,0,1,1,180.2174438221611,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1,1,3
2025-01-14 13:00:00,B002,265.6138734660137,31.57,43.79,Residential,Medium,13,1,0,1,1,265.6138734660137,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1,2,3
2025-01-14 14:00:00,B002,207.9934920368373,26.15,83.84,Residential,Low,14,1,0,1,1,207.9934920368373,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,1,3
2025-01-14 15:00:00,B002,164.21931260154616,18.46,47.3,Residential,High,15,1,0,1,1,164.21931260154616,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1,0,3
2025-01-14 16:00:00,B002,185.55818321269228,12.01,50.52,Residential,Medium,16,1,0,1,1,185.55818321269228,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,2,3
2025-01-14 17:00:00,B002,173.1815665114914,20.55,53.52,Residential,Low,17,1,0,1,1,173.1815665114914,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,1,3
2025-01-14 18:00:00,B002,164.1806766836184,9.3,69.14,Residential,Low,18,1,0,1,1,164.1806766836184,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1,1,3
2025-01-14 19:00:00,B002,199.4028963490555,32.16,39.87,Residential,High,19,1,0,1,0,199.4028963490555,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,3
2025-01-14 20:00:00,B002,140.33771729662448,-8.3,37.38,Residential,Low,20,1,0,1,0,140.33771729662448,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,1,3
2025-01-14 21:00:00,B002,155.37444089142338,4.33,52.87,Residential,High,21,1,0,1,0,155.37444089142338,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,3
2025-01-14 22:00:00,B002,186.98202515936765,28.46,45.42,Residential,High,22,1,0,1,0,186.98202515936765,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,3
2025-01-14 23:00:00,B002,146.09630940961935,8.68,66.91,Residential,Medium,23,1,0,1,0,146.09630940961935,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1,2,3
2025-01-15 00:00:00,B002,185.82266044484237,0.35,60.96,Residential,Medium,0,2,0,1,0,185.82266044484237,0.0,1.0,0.9749279121818236,-0.22252093395631434,1,2,3
2025-01-15 01:00:00,B002,192.77049027639475,30.77,64.01,Residential,Medium,1,2,0,1,0,192.77049027639475,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,1,2,3
2025-01-15 02:00:00,B002,201.420540384138,8.53,73.65,Residential,Low,2,2,0,1,0,201.420540384138,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,1,3
2025-01-15 03:00:00,B002,237.67956185193546,31.83,41.05,Residential,Low,3,2,0,1,0,237.67956185193546,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1,1,3
2025-01-15 04:00:00,B002,187.72655574099676,8.23,37.53,Residential,High,4,2,0,1,0,187.72655574099676,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,3
2025-01-15 05:00:00,B002,260.0172175683005,29.45,39.5,Residential,Low,5,2,0,1,0,260.0172175683005,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1,1,3
2025-01-15 06:00:00,B002,233.2997928558115,30.76,80.31,Residential,Medium,6,2,0,1,0,233.2997928558115,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,2,3
2025-01-15 07:00:00,B002,160.46780712429154,15.57,56.37,Residential,High,7,2,0,1,0,160.46780712429154,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,0,3
2025-01-15 08:00:00,B002,206.76176601423282,20.61,80.55,Residential,High,8,2,0,1,1,206.76176601423282,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,3
2025-01-15 09:00:00,B002,287.4044702743747,-8.5,84.77,Residential,Low,9,2,0,1,1,287.4044702743747,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1,1,3
2025-01-15 10:00:00,B002,201.91141295007435,21.41,77.42,Residential,High,10,2,0,1,1,201.91141295007435,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,3
2025-01-15 11:00:00,B002,257.54864544378813,8.95,54.63,Residential,Low,11,2,0,1,1,257.54864544378813,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1,1,3
2025-01-15 12:00:00,B002,210.04141184232557,29.69,54.56,Residential,High,12,2,0,1,1,210.04141184232557,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1,0,3
2025-01-15 13:00:00,B002,272.75636556169997,-9.59,67.64,Residential,Medium,13,2,0,1,1,272.75636556169997,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1,2,3
2025-01-15 14:00:00,B002,217.76034934405237,-1.77,55.8,Residential,High,14,2,0,1,1,217.76034934405237,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,0,3
2025-01-15 15:00:00,B002,169.7814665151303,16.99,76.59,Residential,High,15,2,0,1,1,169.7814665151303,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1,0,3
2025-01-15 16:00:00,B002,208.54060211244348,30.14,62.13,Residential,Medium,16,2,0,1,1,208.54060211244348,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,2,3
2025-01-15 17:00:00,B002,180.1256892354787,9.61,43.46,Residential,Low,17,2,0,1,1,180.1256892354787,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,1,3
2025-01-15 18:00:00,B002,204.387305951503,-7.57,57.43,Residential,Low,18,2,0,1,1,204.387305951503,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,1,3
2025-01-15 19:00:00,B002,133.4290045887677,15.39,59.65,Residential,High,19,2,0,1,0,133.4290045887677,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,0,3
2025-01-15 20:00:00,B002,132.18353682186324,7.73,49.0,Residential,Medium,20,2,0,1,0,132.18353682186324,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,2,3
2025-01-15 21:00:00,B002,129.40176398177564,12.66,78.1,Residential,Low,21,2,0,1,0,129.40176398177564,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,1,3
2025-01-15 22:00:00,B002,166.40775575572286,28.19,72.36,Residential,Low,22,2,0,1,0,166.40775575572286,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,1,3
2025-01-15 23:00:00,B002,151.1283257214778,8.69,54.48,Residential,Low,23,2,0,1,0,151.1283257214778,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,1,1,3
2025-01-01 00:00:00,B003,178.28936871117452,24.15,58.72,Industrial,Low,0,2,0,1,0,178.28936871117452,0.0,1.0,0.9749279121818236,-0.22252093395631434,2,1,2
2025-01-01 01:00:00,B003,164.4093939509683,-4.13,77.76,Industrial,High,1,2,0,1,0,164.4093939509683,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,2,0,2
2025-01-01 02:00:00,B003,176.42295822455242,26.26,70.15,Industrial,High,2,2,0,1,0,176.42295822455242,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,2,0,2
2025-01-01 03:00:00,B003,238.7095531279162,-7.78,30.14,Industrial,Low,3,2,0,1,0,238.7095531279162,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,2,1,2
2025-01-01 04:00:00,B003,227.13832491393634,-4.54,36.83,Industrial,Medium,4,2,0,1,0,227.13832491393634,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,2,2,2
2025-01-01 05:00:00,B003,195.83736632450913,22.04,40.71,Industrial,High,5,2,0,1,0,195.83736632450913,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,2,0,2
2025-01-01 06:00:00,B003,216.90867866130785,1.73,81.2,Industrial,High,6,2,0,1,0,216.90867866130785,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,2,0,2
2025-01-01 07:00:00,B003,237.02866715879614,-5.72,35.7,Industrial,Low,7,2,0,1,0,237.02866715879614,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,2,1,2
2025-01-01 08:00:00,B003,298.40582254519023,33.98,32.24,Industrial,Low,8,2,0,1,1,298.40582254519023,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,2,1,2
2025-01-01 09:00:00,B003,216.83817673941564,12.94,65.12,Industrial,Medium,9,2,0,1,1,216.83817673941564,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,2,2,2
2025-01-01 10:00:00,B003,269.57690510195357,-7.83,63.8,Industrial,Medium,10,2,0,1,1,269.57690510195357,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,2,2,2
2025-01-01 11:00:00,B003,226.02530625180023,-2.62,52.88,Industrial,Low,11,2,0,1,1,226.02530625180023,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,2,1,2
2025-01-01 12:00:00,B003,223.09838844762277,22.8,85.91,Industrial,Low,12,2,0,1,1,223.09838844762277,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,2,1,2
2025-01-01 13:00:00,B003,190.17556611114236,-2.29,34.74,Industrial,High,13,2,0,1,1,190.17556611114236,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,2,0,2
2025-01-01 14:00:00,B003,255.08977941317954,30.22,61.79,Industrial,Medium,14,2,0,1,1,255.08977941317954,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,2,2,2
2025-01-01 15:00:00,B003,261.1143450674657,34.99,44.64,Industrial,Medium,15,2,0,1,1,261.1143450674657,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,2,2,2
2025-01-01 16:00:00,B003,192.13957853489998,4.17,37.74,Industrial,Low,16,2,0,1,1,192.13957853489998,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,2,1,2
2025-01-01 17:00:00,B003,228.65678662734754,-8.82,71.3,Industrial,Low,17,2,0,1,1,228.65678662734754,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,2,1,2
2025-01-01 18:00:00,B003,248.1361555559182,30.28,88.96,Industrial,High,18,2,0,1,1,248.1361555559182,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,2,0,2
2025-01-01 19:00:00,B003,179.95036824879986,-9.15,32.15,Industrial,High,19,2,0,1,0,179.95036824879986,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,2,0,2
2025-01-01 20:00:00,B003,139.76816588865626,31.48,75.45,Industrial,Medium,20,2,0,1,0,139.76816588865626,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,2,2,2
2025-01-01 21:00:00,B003,129.24418941782406,26.21,66.93,Industrial,High,21,2,0,1,0,129.24418941782406,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,2,0,2
2025-01-01 22:00:00,B003,147.7236284460864,-0.11,56.32,Industrial,Medium,22,2,0,1,0,147.7236284460864,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,2,2,2
2025-01-01 23:00:00,B003,181.50239253344915,27.75,47.86,Industrial,Low,23,2,0,1,0,181.50239253344915,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,2,1,2
2025-01-02 00:00:00,B003,165.2065137427158,20.91,84.8,Industrial,High,0,3,0,1,0,165.2065137427158,0.0,1.0,0.43388373911755823,-0.900968867902419,2,0,2
2025-01-02 01:00:00,B003,185.31788554103153,-4.74,46.39,Industrial,High,1,3,0,1,0,185.31788554103153,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,2,0,2
2025-01-02 02:00:00,B003,231.7620019562082,30.88,36.27,Industrial,Medium,2,3,0,1,0,231.7620019562082,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,2,2,2
2025-01-02 03:00:00,B003,182.09661260039547,5.54,89.46,Industrial,Low,3,3,0,1,0,182.09661260039547,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,2,1,2
2025-01-02 04:00:00,B003,216.79066009153857,-7.19,79.26,Industrial,Medium,4,3,0,1,0,216.79066009153857,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,2,2,2
2025-01-02 05:00:00,B003,206.9238111145983,-8.21,80.36,Industrial,Low,5,3,0,1,0,206.9238111145983,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,2,1,2
2025-01-02 06:00:00,B003,201.6153350777819,-0.04,70.62,Industrial,High,6,3,0,1,0,201.6153350777819,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,2,0,2
2025-01-02 07:00:00,B003,194.40334093923605,26.15,46.32,Industrial,Low,7,3,0,1,0,194.40334093923605,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,2,1,2
2025-01-02 08:00:00,B003,242.64355109183091,1.24,50.19,Industrial,Medium,8,3,0,1,1,242.64355109183091,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,2,2,2
2025-01-02 09:00:00,B003,278.6571071796187,0.35,54.36,Industrial,Low,9,3,0,1,1,278.6571071796187,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,2,1,2
2025-01-02 10:00:00,B003,227.41202222336113,24.95,79.3,Industrial,High,10,3,0,1,1,227.41202222336113,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,2,0,2
2025-01-02 11:00:00,B003,263.00040310084864,18.9,44.74,Industrial,Low,11,3,0,1,1,263.00040310084864,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,2,1,2
2025-01-02 12:00:00,B003,254.13302468428444,28.3,76.63,Industrial,High,12,3,0,1,1,254.13302468428444,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,2,0,2
2025-01-02 13:00:00,B003,195.32396066979663,14.01,33.17,Industrial,Low,13,3,0,1,1,195.32396066979663,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,2,1,2
2025-01-02 14:00:00,B003,209.1528443963757,-8.16,72.3,Industrial,Low,14,3,0,1,1,209.1528443963757,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,2,1,2
2025-01-02 15:00:00,B003,195.53525967405128,21.84,31.87,Industrial,High,15,3,0,1,1,195.53525967405128,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,2,0,2
2025-01-02 16:00:00,B003,193.686227323867,-4.92,72.35,Industrial,High,16,3,0,1,1,193.686227323867,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,2,0,2
2025-01-02 17:00:00,B003,196.12316324134449,26.06,53.86,Industrial,Medium,17,3,0,1,1,196.12316324134449,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,2,2,2
2025-01-02 18:00:00,B003,211.2016907653759,18.92,49.67,Industrial,High,18,3,0,1,1,211.2016907653759,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,2,0,2
2025-01-02 19:00:00,B003,136.30176895394428,1.57,86.92,Industrial,High,19,3,0,1,0,136.30176895394428,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,2,0,2
